student_id,age,engagement_level,task_type,task_difficulty,time_spent_on_task,accuracy_of_responses,emotion_score,frustration_level,skill_gap,personalized_feedback,optimized_learning_path,learning_progress,progress_category
393,13,1.57,Writing,Hard,168,74,-0.52,5,Vocabulary,Improve pronunciation.,Writing → Reading → Listening,19.33,Low
393,12,9.48,Grammar,Hard,553,78,-0.35,9,Pronunciation,Focus on synonyms.,Reading → Grammar → Speaking,24.26,Low
393,16,7.67,Writing,Hard,273,77,-0.53,0,Grammar,Improve pronunciation.,Listening → Speaking → Writing,34.74,Low
393,10,2.68,Writing,Medium,534,59,-0.46,5,None,Good progress.,Reading → Grammar → Speaking,21.92,Low
393,11,5.91,Writing,Easy,451,94,-0.81,7,Vocabulary,Focus on synonyms.,Reading → Grammar → Speaking,39.0,Low
394,17,7.21,Writing,Easy,211,72,-0.15,9,Pronunciation,Improve pronunciation.,Listening → Speaking → Writing,32.67,Low
394,14,9.41,Reading,Hard,224,81,-0.53,7,None,Improve pronunciation.,Listening → Speaking → Writing,44.4,Medium
394,10,8.82,Grammar,Easy,82,80,-0.1,0,Grammar,Focus on synonyms.,Reading → Grammar → Speaking,35.28,Low
394,13,5.15,Writing,Easy,208,68,0.58,6,Pronunciation,Good progress.,Reading → Grammar → Speaking,33.43,Low
394,14,7.75,Grammar,Medium,322,64,-0.1,9,Grammar,Focus on synonyms.,Writing → Reading → Listening,25.86,Low
394,11,5.62,Listening,Easy,404,82,0.91,9,Vocabulary,Good progress.,Writing → Reading → Listening,36.87,Low
394,11,5.53,Reading,Medium,88,66,-0.7,3,Pronunciation,Focus on synonyms.,Reading → Grammar → Speaking,32.3,Low
394,12,1.15,Writing,Easy,83,85,0.7,5,Vocabulary,Focus on synonyms.,Writing → Reading → Listening,32.27,Low
394,14,1.26,Reading,Medium,274,69,-0.5,5,None,Practice grammar rules.,Listening → Speaking → Writing,25.09,Low
394,12,5.3,Reading,Medium,178,58,0.87,4,None,Practice grammar rules.,Reading → Grammar → Speaking,23.0,Low
395,10,2.69,Listening,Easy,397,87,-0.55,9,Grammar,Focus on synonyms.,Reading → Grammar → Speaking,40.05,Medium
395,15,0.21,Grammar,Medium,45,52,0.49,8,Vocabulary,Practice grammar rules.,Writing → Reading → Listening,24.69,Low
395,15,7.23,Reading,Medium,205,51,-0.88,10,Vocabulary,Improve pronunciation.,Reading → Grammar → Speaking,10.11,Low
395,15,0.32,Speaking,Easy,569,67,0.26,9,Pronunciation,Improve pronunciation.,Reading → Grammar → Speaking,24.89,Low
395,14,5.95,Listening,Medium,435,72,-0.56,7,None,Improve pronunciation.,Listening → Speaking → Writing,33.04,Low
395,15,5.39,Speaking,Medium,496,68,0.34,5,Vocabulary,Practice grammar rules.,Reading → Grammar → Speaking,37.1,Low
395,10,9.69,Listening,Medium,158,56,0.27,3,Vocabulary,Practice grammar rules.,Writing → Reading → Listening,25.51,Low
395,12,4.84,Speaking,Medium,252,84,0.85,3,Vocabulary,Improve pronunciation.,Listening → Speaking → Writing,37.62,Low
395,14,0.64,Speaking,Medium,273,99,0.25,8,None,Focus on synonyms.,Writing → Reading → Listening,40.5,Medium
395,12,5.52,Reading,Hard,455,69,-0.18,3,None,Improve pronunciation.,Reading → Grammar → Speaking,27.34,Low
396,14,8.41,Reading,Medium,383,69,-0.61,6,None,Practice grammar rules.,Writing → Reading → Listening,23.8,Low
396,12,9.97,Listening,Medium,355,68,0.31,5,Grammar,Good progress.,Writing → Reading → Listening,24.43,Low
396,11,4.3,Grammar,Medium,32,90,-0.77,1,None,Improve pronunciation.,Listening → Speaking → Writing,42.13,Medium
396,12,3.2,Reading,Medium,508,65,0.66,4,None,Improve pronunciation.,Reading → Grammar → Speaking,28.16,Low
396,15,9.07,Reading,Easy,110,87,-0.51,2,None,Practice grammar rules.,Listening → Speaking → Writing,34.63,Low
396,11,1.91,Writing,Hard,73,70,0.05,8,Pronunciation,Practice grammar rules.,Reading → Grammar → Speaking,21.64,Low
396,12,6.15,Reading,Easy,184,78,0.19,9,Pronunciation,Practice grammar rules.,Listening → Speaking → Writing,37.01,Low
396,14,4.06,Grammar,Hard,565,93,-0.28,0,Vocabulary,Practice grammar rules.,Reading → Grammar → Speaking,34.44,Low
396,14,0.41,Writing,Medium,128,87,0.33,9,Pronunciation,Improve pronunciation.,Listening → Speaking → Writing,38.4,Low
396,17,3.47,Speaking,Medium,426,94,-0.5,3,Grammar,Practice grammar rules.,Reading → Grammar → Speaking,38.69,Low
397,14,2.65,Speaking,Hard,200,73,-0.93,3,Grammar,Good progress.,Listening → Speaking → Writing,30.48,Low
397,13,6.86,Writing,Hard,177,86,0.92,8,Vocabulary,Focus on synonyms.,Writing → Reading → Listening,45.41,Medium
397,10,9.49,Writing,Easy,152,78,-0.36,0,Vocabulary,Practice grammar rules.,Listening → Speaking → Writing,24.56,Low
397,14,2.68,Writing,Hard,141,80,0.43,1,Grammar,Practice grammar rules.,Writing → Reading → Listening,29.31,Low
397,11,8.11,Listening,Medium,159,94,0.02,0,Grammar,Improve pronunciation.,Listening → Speaking → Writing,49.03,Medium
397,17,0.55,Grammar,Easy,97,88,0.34,0,Grammar,Focus on synonyms.,Writing → Reading → Listening,41.04,Medium
397,14,5.38,Grammar,Hard,574,61,-0.78,0,Vocabulary,Focus on synonyms.,Reading → Grammar → Speaking,25.81,Low
397,13,0.71,Speaking,Hard,315,79,0.04,2,Grammar,Focus on synonyms.,Writing → Reading → Listening,41.95,Medium
397,15,9.34,Speaking,Easy,34,53,-0.22,10,Vocabulary,Practice grammar rules.,Reading → Grammar → Speaking,29.02,Low
397,11,7.66,Speaking,Hard,147,79,-0.1,3,Grammar,Improve pronunciation.,Writing → Reading → Listening,31.98,Low
398,13,6.58,Reading,Medium,259,54,0.93,9,Grammar,Improve pronunciation.,Reading → Grammar → Speaking,18.31,Low
398,15,8.24,Speaking,Easy,189,65,-0.73,1,Pronunciation,Practice grammar rules.,Writing → Reading → Listening,36.37,Low
398,16,6.48,Writing,Hard,323,76,0.51,0,Grammar,Focus on synonyms.,Listening → Speaking → Writing,29.28,Low
398,16,9.69,Speaking,Medium,215,53,-0.34,4,Vocabulary,Focus on synonyms.,Reading → Grammar → Speaking,25.96,Low
398,11,7.14,Writing,Hard,581,57,-0.42,5,Grammar,Improve pronunciation.,Reading → Grammar → Speaking,32.93,Low
398,12,9.25,Listening,Easy,253,97,-0.46,1,None,Good progress.,Writing → Reading → Listening,43.38,Medium
398,10,5.17,Reading,Hard,181,57,-0.3,2,Pronunciation,Practice grammar rules.,Listening → Speaking → Writing,25.2,Low
398,17,1.17,Reading,Hard,169,66,-0.29,9,Grammar,Good progress.,Reading → Grammar → Speaking,18.5,Low
398,10,5.28,Grammar,Hard,396,95,-0.46,2,Grammar,Good progress.,Reading → Grammar → Speaking,45.37,Medium
398,13,1.27,Listening,Medium,157,93,0.33,1,None,Focus on synonyms.,Listening → Speaking → Writing,29.4,Low
399,15,5.92,Writing,Medium,380,52,-0.9,3,None,Good progress.,Listening → Speaking → Writing,30.04,Low
399,10,4.82,Listening,Hard,176,76,-0.34,4,None,Practice grammar rules.,Listening → Speaking → Writing,24.03,Low
399,15,6.23,Reading,Hard,314,83,-0.44,7,None,Improve pronunciation.,Reading → Grammar → Speaking,31.23,Low
399,15,0.1,Writing,Easy,498,94,0.5,5,None,Practice grammar rules.,Writing → Reading → Listening,43.97,Medium
399,13,1.95,Listening,Hard,247,70,-0.71,8,None,Practice grammar rules.,Writing → Reading → Listening,36.02,Low
399,13,4.91,Reading,Easy,465,92,0.88,2,Grammar,Practice grammar rules.,Reading → Grammar → Speaking,39.55,Low
399,13,9.51,Writing,Medium,174,73,-0.66,9,Vocabulary,Practice grammar rules.,Reading → Grammar → Speaking,30.35,Low
399,10,3.84,Writing,Hard,306,93,-0.26,8,Grammar,Good progress.,Reading → Grammar → Speaking,39.32,Low
399,16,4.24,Reading,Easy,89,99,-0.6,10,Grammar,Focus on synonyms.,Reading → Grammar → Speaking,31.05,Low
399,13,7.15,Writing,Medium,404,90,-0.43,10,Grammar,Improve pronunciation.,Listening → Speaking → Writing,43.6,Medium
400,17,6.04,Reading,Easy,433,78,0.52,3,Pronunciation,Focus on synonyms.,Reading → Grammar → Speaking,30.61,Low
400,10,2.99,Speaking,Medium,143,88,-0.05,7,Vocabulary,Good progress.,Reading → Grammar → Speaking,35.13,Low
400,13,4.11,Speaking,Hard,524,55,-0.67,9,Vocabulary,Focus on synonyms.,Reading → Grammar → Speaking,23.76,Low
400,14,2.18,Writing,Easy,365,63,-0.91,6,Pronunciation,Focus on synonyms.,Listening → Speaking → Writing,27.64,Low
400,15,9.66,Writing,Hard,598,99,-0.54,6,Vocabulary,Good progress.,Listening → Speaking → Writing,45.13,Medium
400,17,1.31,Reading,Easy,314,63,0.89,8,Pronunciation,Focus on synonyms.,Listening → Speaking → Writing,31.92,Low
400,13,3.72,Writing,Medium,158,86,0.69,9,Grammar,Improve pronunciation.,Reading → Grammar → Speaking,41.97,Medium
400,11,0.26,Grammar,Easy,344,73,-0.12,1,Vocabulary,Good progress.,Listening → Speaking → Writing,30.03,Low
400,15,2.22,Speaking,Easy,100,62,-0.04,4,Grammar,Improve pronunciation.,Reading → Grammar → Speaking,29.74,Low
400,15,7.8,Writing,Hard,374,50,0.8,2,None,Focus on synonyms.,Reading → Grammar → Speaking,27.49,Low
401,13,2.01,Writing,Hard,127,61,0.18,6,Grammar,Practice grammar rules.,Writing → Reading → Listening,16.71,Low
401,16,0.8,Listening,Hard,329,100,0.76,2,Vocabulary,Practice grammar rules.,Listening → Speaking → Writing,38.85,Low
401,12,4.74,Writing,Medium,205,91,-0.02,4,Grammar,Good progress.,Writing → Reading → Listening,33.89,Low
401,16,0.1,Grammar,Hard,104,73,-0.6,4,Grammar,Practice grammar rules.,Writing → Reading → Listening,29.96,Low
401,13,0.85,Speaking,Easy,172,86,0.45,1,Pronunciation,Practice grammar rules.,Listening → Speaking → Writing,41.83,Medium
401,15,8.08,Listening,Medium,52,69,0.05,10,Vocabulary,Practice grammar rules.,Listening → Speaking → Writing,33.92,Low
401,17,7.71,Reading,Hard,210,55,0.34,0,Grammar,Good progress.,Writing → Reading → Listening,29.41,Low
401,11,9.15,Reading,Easy,74,61,-0.69,5,Pronunciation,Improve pronunciation.,Reading → Grammar → Speaking,25.67,Low
401,17,8.55,Speaking,Easy,498,70,0.3,0,Vocabulary,Practice grammar rules.,Writing → Reading → Listening,29.61,Low
401,17,6.83,Reading,Medium,121,52,-0.24,8,None,Good progress.,Listening → Speaking → Writing,20.03,Low
402,15,0.52,Grammar,Easy,298,76,-0.34,9,Grammar,Improve pronunciation.,Reading → Grammar → Speaking,26.18,Low
402,16,7.83,Writing,Hard,63,95,0.34,4,Grammar,Good progress.,Writing → Reading → Listening,43.83,Medium
402,11,8.46,Speaking,Easy,393,85,0.18,0,Grammar,Practice grammar rules.,Writing → Reading → Listening,34.79,Low
402,10,7.99,Listening,Hard,162,66,0.3,7,Grammar,Practice grammar rules.,Writing → Reading → Listening,22.59,Low
402,14,5.08,Writing,Hard,411,98,0.93,0,Grammar,Focus on synonyms.,Listening → Speaking → Writing,43.16,Medium
402,15,2.33,Reading,Medium,306,95,0.4,3,None,Focus on synonyms.,Writing → Reading → Listening,39.74,Low
402,13,8.45,Reading,Easy,185,64,0.28,6,None,Focus on synonyms.,Listening → Speaking → Writing,30.02,Low
402,10,7.27,Listening,Medium,416,88,0.23,3,Vocabulary,Improve pronunciation.,Reading → Grammar → Speaking,45.31,Medium
402,14,9.81,Grammar,Medium,564,53,-0.2,4,Vocabulary,Good progress.,Reading → Grammar → Speaking,24.86,Low
402,13,1.56,Listening,Medium,229,66,0.68,6,Pronunciation,Improve pronunciation.,Writing → Reading → Listening,24.06,Low
403,17,2.26,Speaking,Hard,304,87,-0.24,3,Pronunciation,Focus on synonyms.,Listening → Speaking → Writing,32.93,Low
403,12,2.12,Listening,Hard,530,60,0.4,4,Pronunciation,Focus on synonyms.,Writing → Reading → Listening,20.43,Low
403,13,7.93,Reading,Hard,488,61,-0.41,6,None,Practice grammar rules.,Reading → Grammar → Speaking,23.35,Low
403,11,1.87,Grammar,Hard,79,96,-0.7,0,Vocabulary,Improve pronunciation.,Listening → Speaking → Writing,33.71,Low
403,11,0.67,Grammar,Easy,561,81,-0.74,2,Vocabulary,Practice grammar rules.,Reading → Grammar → Speaking,33.99,Low
403,12,9.99,Listening,Easy,121,76,0.27,0,None,Practice grammar rules.,Reading → Grammar → Speaking,31.02,Low
403,10,0.25,Speaking,Hard,485,93,-0.34,2,Vocabulary,Good progress.,Listening → Speaking → Writing,38.72,Low
403,14,8.35,Reading,Hard,368,92,-0.45,10,Grammar,Focus on synonyms.,Listening → Speaking → Writing,37.49,Low
403,13,3.65,Writing,Easy,82,76,0.18,1,Vocabulary,Practice grammar rules.,Listening → Speaking → Writing,31.87,Low
403,11,8.42,Grammar,Medium,525,98,-0.95,4,Vocabulary,Practice grammar rules.,Writing → Reading → Listening,51.09,Medium
404,10,5.55,Listening,Medium,33,89,-0.51,9,Grammar,Focus on synonyms.,Writing → Reading → Listening,43.09,Medium
404,12,9.02,Speaking,Hard,310,93,-0.32,4,Pronunciation,Focus on synonyms.,Listening → Speaking → Writing,32.81,Low
404,16,9.26,Speaking,Medium,319,78,0.42,9,Pronunciation,Good progress.,Listening → Speaking → Writing,31.03,Low
404,15,0.09,Reading,Hard,102,58,0.09,8,Pronunciation,Good progress.,Writing → Reading → Listening,13.94,Low
404,16,0.75,Grammar,Hard,166,92,0.71,7,None,Practice grammar rules.,Listening → Speaking → Writing,35.31,Low
404,16,2.5,Reading,Hard,422,52,-0.33,2,Grammar,Practice grammar rules.,Reading → Grammar → Speaking,24.01,Low
404,11,6.69,Writing,Easy,237,88,-0.41,0,Grammar,Practice grammar rules.,Listening → Speaking → Writing,43.57,Medium
404,17,8.88,Writing,Medium,289,78,-0.93,4,None,Improve pronunciation.,Writing → Reading → Listening,39.58,Low
404,17,4.6,Writing,Easy,292,70,0.9,10,Grammar,Good progress.,Listening → Speaking → Writing,30.97,Low
404,12,6.07,Speaking,Medium,534,84,0.0,2,Vocabulary,Practice grammar rules.,Listening → Speaking → Writing,31.56,Low
405,13,1.88,Grammar,Easy,579,97,0.01,4,Pronunciation,Focus on synonyms.,Reading → Grammar → Speaking,44.19,Medium
405,17,8.05,Reading,Easy,232,59,0.85,8,Grammar,Good progress.,Listening → Speaking → Writing,26.46,Low
405,16,9.67,Reading,Hard,376,72,-0.42,10,Grammar,Good progress.,Writing → Reading → Listening,32.65,Low
405,17,2.69,Writing,Hard,81,88,-0.34,0,Pronunciation,Practice grammar rules.,Writing → Reading → Listening,46.77,Medium
405,16,4.95,Grammar,Easy,385,74,0.31,0,None,Improve pronunciation.,Reading → Grammar → Speaking,27.36,Low
405,14,0.86,Grammar,Medium,548,73,0.57,8,Pronunciation,Practice grammar rules.,Reading → Grammar → Speaking,40.03,Medium
405,11,5.59,Listening,Medium,392,69,0.4,2,None,Improve pronunciation.,Writing → Reading → Listening,39.07,Low
405,11,5.03,Grammar,Hard,74,64,0.58,9,None,Improve pronunciation.,Listening → Speaking → Writing,27.55,Low
405,13,1.44,Grammar,Hard,407,70,0.15,4,Vocabulary,Focus on synonyms.,Writing → Reading → Listening,30.0,Low
405,17,4.42,Reading,Medium,441,91,0.73,8,Pronunciation,Practice grammar rules.,Reading → Grammar → Speaking,34.39,Low
406,17,3.34,Grammar,Medium,171,61,0.1,10,Grammar,Improve pronunciation.,Writing → Reading → Listening,26.35,Low
406,15,5.22,Grammar,Medium,287,67,-0.54,4,None,Good progress.,Reading → Grammar → Speaking,29.43,Low
406,10,5.86,Reading,Hard,66,72,0.08,2,Vocabulary,Practice grammar rules.,Writing → Reading → Listening,27.91,Low
406,14,0.08,Grammar,Medium,74,90,0.43,8,Pronunciation,Improve pronunciation.,Listening → Speaking → Writing,32.65,Low
406,11,7.61,Reading,Hard,75,78,0.31,6,None,Good progress.,Listening → Speaking → Writing,32.69,Low
406,14,7.13,Listening,Easy,594,90,-0.51,6,Vocabulary,Focus on synonyms.,Reading → Grammar → Speaking,38.49,Low
406,11,3.66,Speaking,Easy,330,85,-0.92,7,Grammar,Focus on synonyms.,Listening → Speaking → Writing,26.84,Low
406,14,0.53,Reading,Easy,317,54,-0.5,10,None,Practice grammar rules.,Reading → Grammar → Speaking,27.39,Low
406,12,7.55,Reading,Medium,298,88,0.97,4,None,Practice grammar rules.,Listening → Speaking → Writing,35.58,Low
406,16,9.55,Grammar,Hard,91,75,-0.63,1,Grammar,Practice grammar rules.,Writing → Reading → Listening,32.26,Low
407,11,2.4,Reading,Medium,595,88,-0.07,10,Grammar,Practice grammar rules.,Listening → Speaking → Writing,36.81,Low
407,14,3.24,Writing,Hard,271,60,0.28,8,Grammar,Practice grammar rules.,Writing → Reading → Listening,23.84,Low
407,17,1.84,Writing,Medium,383,91,0.76,2,None,Improve pronunciation.,Reading → Grammar → Speaking,43.45,Medium
407,10,5.77,Listening,Easy,100,60,0.52,10,Vocabulary,Good progress.,Listening → Speaking → Writing,24.31,Low
407,12,1.55,Reading,Hard,442,67,0.82,1,Vocabulary,Practice grammar rules.,Listening → Speaking → Writing,25.25,Low
407,12,3.56,Grammar,Medium,90,61,0.21,9,Grammar,Good progress.,Writing → Reading → Listening,28.67,Low
407,10,6.97,Grammar,Hard,481,65,0.73,9,Vocabulary,Improve pronunciation.,Reading → Grammar → Speaking,31.99,Low
407,14,5.6,Speaking,Hard,422,76,-0.47,4,Grammar,Improve pronunciation.,Listening → Speaking → Writing,45.2,Medium
407,17,3.86,Listening,Medium,558,85,-0.14,7,Grammar,Improve pronunciation.,Reading → Grammar → Speaking,25.98,Low
407,13,4.2,Grammar,Medium,334,66,0.69,2,Pronunciation,Practice grammar rules.,Reading → Grammar → Speaking,28.84,Low
408,10,5.62,Speaking,Hard,220,98,-0.35,5,Vocabulary,Focus on synonyms.,Listening → Speaking → Writing,44.79,Medium
408,14,0.06,Grammar,Hard,107,70,0.74,8,None,Focus on synonyms.,Writing → Reading → Listening,23.67,Low
408,10,0.79,Speaking,Easy,587,86,-0.27,1,Pronunciation,Practice grammar rules.,Reading → Grammar → Speaking,42.57,Medium
408,10,8.81,Writing,Hard,554,80,-0.27,7,Grammar,Practice grammar rules.,Reading → Grammar → Speaking,31.52,Low
408,11,0.78,Writing,Easy,330,94,-0.38,9,Pronunciation,Practice grammar rules.,Listening → Speaking → Writing,38.53,Low
408,14,7.07,Grammar,Easy,46,84,0.09,6,Grammar,Improve pronunciation.,Reading → Grammar → Speaking,41.56,Medium
408,13,9.2,Listening,Easy,463,76,-0.74,2,Grammar,Focus on synonyms.,Listening → Speaking → Writing,28.5,Low
408,16,2.71,Reading,Hard,72,72,-0.93,0,Grammar,Focus on synonyms.,Reading → Grammar → Speaking,29.95,Low
408,11,3.7,Listening,Easy,97,81,0.79,5,Vocabulary,Good progress.,Writing → Reading → Listening,37.85,Low
408,10,5.69,Listening,Hard,409,66,0.86,1,Grammar,Good progress.,Writing → Reading → Listening,29.76,Low
409,16,8.82,Reading,Hard,241,60,-0.85,2,Grammar,Focus on synonyms.,Writing → Reading → Listening,30.79,Low
409,15,9.42,Writing,Medium,232,50,0.1,4,Vocabulary,Focus on synonyms.,Writing → Reading → Listening,27.42,Low
409,16,7.4,Writing,Hard,138,77,0.08,10,Vocabulary,Improve pronunciation.,Listening → Speaking → Writing,30.38,Low
409,10,0.87,Reading,Hard,313,67,-0.26,7,Grammar,Good progress.,Listening → Speaking → Writing,35.45,Low
409,10,6.69,Speaking,Easy,254,98,0.14,1,Vocabulary,Practice grammar rules.,Listening → Speaking → Writing,37.9,Low
409,17,4.1,Listening,Hard,147,90,-0.08,5,None,Improve pronunciation.,Listening → Speaking → Writing,44.51,Medium
409,14,4.71,Grammar,Hard,369,69,-0.02,0,None,Good progress.,Listening → Speaking → Writing,31.77,Low
409,14,0.49,Writing,Medium,310,56,0.51,6,Grammar,Practice grammar rules.,Writing → Reading → Listening,19.87,Low
